city,state_id,lat,lng,zips
Riverdale,VA,36.6764,-78.8943,24592
West Blocton,AL,33.1186,-87.1253,35184
Konawa,OK,34.9579,-96.7538,74849
Waukomis,OK,36.2842,-97.9005,73773
Green Lake,WI,43.8441,-88.9561,54941
Shinglehouse,PA,41.9662,-78.1907,16748
Roslyn,WA,47.2511,-121.099,98941 98925
Plymptonville,PA,41.0426,-78.4466,16830
East Gull Lake,MN,46.3948,-94.3548,56401
Port Republic,NJ,39.5328,-74.4852,8241
Funkstown,MD,39.6068,-77.7053,21734 21740
Fairfax,OK,36.5699,-96.708,74637
Santee,SC,33.4801,-80.4852,29142
Allardt,TN,36.3811,-84.8814,38556
Willow Creek,CA,40.9385,-123.6412,95573
Springdale,NC,35.2902,-81.1449,28054
Leroy,AL,31.4952,-87.969,36548
Jewett,TX,31.3627,-96.1455,75846
Jolivue,VA,38.1148,-79.0668,24401
Dauphin,PA,40.3683,-76.9296,17018
Adams Center,NY,43.8616,-76.0001,13606
Falcon Lake Estates,TX,26.8719,-99.2584,78076
Calvert Beach,MD,38.4728,-76.4895,20685
Stromsburg,NE,41.1159,-97.5912,68666
Barker Heights,NC,35.3104,-82.4412,28792
Coloma,MI,42.1864,-86.3083,49038
Goodhue,MN,44.3994,-92.6255,55027
Highlands,NC,35.0538,-83.1976,28741
Algonquin,MD,38.5843,-76.0965,21613
Lake Shore,MN,46.504,-94.3635,56468
Ardmore,TN,35.0031,-86.8548,38449
Williamsburg,PA,40.463,-78.2049,16693
Juno Ridge,FL,26.8491,-80.0632,33408
Martindale,TX,29.8444,-97.839,78655
Oglala,SD,43.1849,-102.7268,57764
Catawba,SC,34.8464,-80.9061,29704
Blades,DE,38.6353,-75.6024,19973
Glidden,TX,29.6976,-96.5907,78934 78943
Columbus,NC,35.2656,-82.1976,28722 28756
La Union,NM,31.9508,-106.6622,88021
Honalo,HI,19.581,-155.8985,96725
Biola,CA,36.7999,-120.021,93606 93630
Roseland,LA,30.7646,-90.5114,70456
McDade,TX,30.2817,-97.2453,78650
Biglerville,PA,39.9303,-77.2462,17307
Perry,KS,39.0732,-95.3866,66073
South Waverly,PA,41.9955,-76.5442,18840
Crowley Lake,CA,37.5689,-118.7463,93546
Section,AL,34.5816,-85.9849,35771
Highland,KS,39.8603,-95.2649,66035
Double Springs,AL,34.1502,-87.391,35553
Brownsville,KY,37.1952,-86.2691,42210
East Hazel Crest,IL,41.5758,-87.6503,60429
Martin Lake,MN,45.3824,-93.0885,55079
Metcalfe,MS,33.4505,-91.0018,38760 38703
Hamlin,WV,38.2805,-82.1084,25523
Weeki Wachee Gardens,FL,28.5375,-82.6208,34607
Plum Creek,VA,37.1267,-80.5048,24073
Pine Run,PA,40.6865,-80.2396,15042
Rennerdale,PA,40.4002,-80.1396,15071 15106
Kekoskee,WI,43.5019,-88.5863,53032 53050
Mount Vernon,MD,38.2447,-75.7828,21853
Burlington,ND,48.2572,-101.4146,58722
Bigfoot,TX,29.0619,-98.8521,78016 78005
Dane,WI,43.2497,-89.4993,53529
Hyde,PA,41.0075,-78.4686,16843 16830
Fairplay,CO,39.2245,-105.9965,80440
Sweetwater,NJ,39.617,-74.6415,8037
West Marion,NC,35.6525,-82.0191,28752
Mound City,MO,40.1365,-95.2337,64470
Sperry,OK,36.2976,-95.9963,74073
Bobtown,PA,39.7603,-79.9848,15315
Garrison,TX,31.8252,-94.4932,75946
Leland,IL,41.616,-88.7982,60531
Kraemer,LA,29.8606,-90.6337,70301 70371
Crosby,ND,48.9162,-103.2966,58730
Lincolnville,SC,33.0079,-80.156,29485
Sand Point,AK,55.3227,-160.4834,99661
Gainesboro,TN,36.3617,-85.6496,38562
Butte des Morts,WI,44.1058,-88.6564,54927 54986 54904
Strum,WI,44.5531,-91.3876,54770
Cayuga,IN,39.9474,-87.4644,47928
Murphys Estates,SC,33.6003,-81.9439,29860
Rand,WV,38.2818,-81.5653,25306
George,IA,43.342,-96.0034,51237
Memphis,MI,42.8956,-82.7689,48041
Kersey,CO,40.391,-104.5794,80631 80644
Albany,WI,42.7069,-89.4367,53502
Alma,KS,39.0152,-96.2871,66401
Cotter,AR,36.2819,-92.5212,72635 72626
Chevy Chase View,MD,39.0192,-77.081,20895
Timpson,TX,31.9065,-94.3971,75975
Annville,KY,37.3254,-83.9621,40402 40486
Westwood,CA,40.3049,-121.0036,96137
Bonnetsville,NC,34.9993,-78.3962,28328
Galesville,MD,38.8379,-76.5514,20765 20778
Frederica,DE,39.0081,-75.4667,19946
Andale,KS,37.7916,-97.6276,67001
Blairs,VA,36.6958,-79.3774,24527 24540
Orange Blossom,CA,37.8097,-120.7115,95361
Embreeville,TN,36.1767,-82.4494,37650
Hato Viejo,PR,18.3605,-66.4813,638
Florence,TX,30.8408,-97.7921,76527
Magnolia,OH,40.653,-81.2928,44643
Fredonia,AZ,36.9617,-112.5195,86022
Cottonwood,MN,44.6105,-95.6721,56229
Hurleyville,NY,41.7418,-74.6753,12747
Gilbert Creek,WV,37.5697,-81.8906,24846 25608
Beaverton,MI,43.8809,-84.4883,48612
Sweetser,IN,40.5687,-85.767,46987 46952
Church Hill,MD,39.1452,-75.9808,21623
Oakland,SC,33.9868,-80.4972,29154
Douglas City,CA,40.6529,-122.9283,96024
Naco,AZ,31.3431,-109.9336,85620 85603
Chesapeake,OH,38.4298,-82.4489,45619
Copperton,UT,40.5662,-112.0977,84006
Harkers Island,NC,34.7002,-76.5612,28531
Rocky Ridge,UT,39.9197,-111.8258,84645
Las Ochenta,PR,17.9847,-66.3174,751
Naches,WA,46.7258,-120.6909,98937
Oquawka,IL,40.9379,-90.9499,61469
North Randall,OH,41.4327,-81.5291,44128
Santa María,PR,18.271,-65.6623,735
Mounds,OK,35.8792,-96.0678,74047 74066
Erin,TN,36.316,-87.7025,37061
Wolfhurst,OH,40.069,-80.781,43912
"Rosa Sánchez",PR,18.0617,-65.9136,767
Grantwood Village,MO,38.5509,-90.3532,63123
Winnebago,NE,42.2383,-96.4716,68071
New Knoxville,OH,40.4947,-84.3151,45871
Humansville,MO,37.7952,-93.5766,65674
Coker,AL,33.2446,-87.68,35452
Baxter Estates,NY,40.8338,-73.6948,11050
Harlowton,MT,46.4368,-109.8353,59036
Spring City,UT,39.4799,-111.4918,84662
Ellington,MO,37.2364,-90.9733,63638
Satilla,GA,31.7919,-82.5638,31539
Plymouth,CA,38.4776,-120.8584,95669
Inglenook,CT,41.5229,-73.4736,6812
Higginson,AR,35.1968,-91.7152,72143 72068
Trappe,MD,38.6634,-76.0518,21673
Beach Haven,NJ,39.566,-74.2492,8008
Athens,WI,45.0349,-90.0792,54411
Union Bridge,MD,39.5731,-77.1744,21791
Wye,MT,46.9523,-114.1331,59808
Alto,GA,34.4649,-83.5727,30510
Gilmer Park,IN,41.6198,-86.2517,46614
Colfax,IL,40.5666,-88.616,61728
South Point,TX,25.8729,-97.383,78521
Benton,WI,42.57,-90.3835,53803
Dexter,GA,32.4331,-83.0595,31019
Joseph,OR,45.3525,-117.2304,97846
Millers Falls,MA,42.5792,-72.4925,01349 01344
Story,WY,44.5731,-106.9142,82832 82842
Walnut Creek,OH,40.5427,-81.7213,44681 44687 44654
Anton,TX,33.8113,-102.1622,79313
Hays,NC,36.2469,-81.1142,28635 28659
Georgetown,CO,39.7179,-105.6942,80444
Centerville,TX,31.2583,-95.9794,75833
Sheffield,IA,42.8928,-93.2086,50475
Hilltop,MN,45.0536,-93.2501,55421
Bradner,OH,41.3237,-83.4363,43406
Eden,MD,38.2792,-75.6533,21822
Candlewood Lake,OH,40.6214,-82.7764,43338
Milford,IL,40.6278,-87.6963,60953
New Castle,KY,38.4334,-85.1689,40058 40050
DeSales University,PA,40.5382,-75.3782,18034
Pine Knot,KY,36.6648,-84.4395,42635 42649
Ansonia,OH,40.2141,-84.6344,45303
Central Lake,MI,45.0694,-85.2625,49622
Sodus Point,NY,43.264,-76.9954,14555
Ridgeway,VA,36.5781,-79.8583,24148
Temple,OK,34.273,-98.235,73568
Smithfield,PA,39.8021,-79.8089,15478
Sedan,KS,37.1284,-96.1848,67361
Gun Club Estates,FL,26.6753,-80.108,33406
Ida,MI,41.9063,-83.5719,48140
Woodall,OK,35.8246,-95.0823,74434 74464
Energy,IL,37.774,-89.0244,62933
Fostoria,MI,43.2492,-83.372,48435
McGill,NV,39.4019,-114.7775,89318
Mogul,NV,39.5164,-119.923,89523
Chelsea Cove,NY,41.6133,-73.7469,12533
Notasulga,AL,32.5573,-85.6692,36866
Elwood,KS,39.7519,-94.889,66024 66090
Marine,IL,38.7868,-89.7789,62061
Henderson,NE,40.78,-97.8117,68371
Man,WV,37.7522,-81.8923,25617 25635 25632
Fruitland,IA,41.3475,-91.1288,52749
Dyer,AR,35.4944,-94.1388,72921 72935
Wauregan,CT,41.7498,-71.9138,06374 06387 06239 06234
Dollar Bay,MI,47.1272,-88.5091,49922 49930
Mahnomen,MN,47.3147,-95.9673,56557
Ipswich,SD,45.4435,-99.03,57451
Carolina,RI,41.4625,-71.6585,02812 02813
Fort Clark Springs,TX,29.2937,-100.4244,78832
Tahoe Vista,CA,39.2478,-120.0533,96143 96148
Oakland,OR,43.4233,-123.2969,97462
Villisca,IA,40.9298,-94.981,50864
San Leanna,TX,30.1442,-97.8195,78748 78652
Mantorville,MN,44.0656,-92.7537,55955
Macon,IL,39.7117,-88.9965,62544
Bow Mar,CO,39.6251,-105.0511,80123
Kellyville,OK,35.9528,-96.2003,74039
Campti,LA,31.898,-93.1158,71411
Granger,TX,30.718,-97.4411,76530
Marshallville,GA,32.4564,-83.9407,31057
Northwood,ND,47.7384,-97.5707,58267
Burlingame,KS,38.7517,-95.8351,66413
Adwolf,VA,36.7942,-81.5937,24354 24319
Orangeville,IL,42.4659,-89.6469,61060
Lovington,IL,39.7151,-88.6337,61937
Dibble,OK,35.0151,-97.6273,73010 73031
Mayville,MI,43.3363,-83.352,48744
Garrochales,PR,18.4572,-66.5675,617
New Washington,OH,40.9604,-82.8547,44854
Renovo,PA,41.3313,-77.7477,17764
Stottville,NY,42.2932,-73.753,12172 12534
Langley,WA,48.0337,-122.4084,98260
Hagaman,NY,42.9728,-74.1545,12010 12086
West Brow,GA,34.9148,-85.4186,30738 30750
Daniel,UT,40.4668,-111.4096,84032
Foreman,AR,33.7198,-94.3979,71836
Sister Bay,WI,45.1835,-87.1271,54234
Preston,IA,42.0492,-90.3971,52069
Hurley,NM,32.6982,-108.1321,88043
Cypress Landing,NC,35.4976,-77.055,27817
Isleta,NM,34.9042,-106.6992,87105 87022
North Hornell,NY,42.3453,-77.6605,14843
Lewisburg,KY,36.9872,-86.9502,42256
Delft Colony,CA,36.5137,-119.4465,93618
Hoxie,KS,39.3558,-100.4397,67740
Warrenville,SC,33.5461,-81.799,29851
Hamer,SC,34.4741,-79.3258,29547
Lenape Heights,PA,40.7633,-79.5217,16226
Deckerville,MI,43.5265,-82.742,48427
Osceola,MO,38.0458,-93.6972,64776
Bronte,TX,31.8857,-100.2955,76933
East Brady,PA,40.9836,-79.6131,16028
Cottonwood Falls,KS,38.3686,-96.5425,66845
Ransom Canyon,TX,33.5303,-101.6838,79366
De Soto,IA,41.5371,-94.0103,50261 50003 50069
Bell Hill,WA,48.055,-123.0869,98382
Winthrop,IA,42.4708,-91.7375,50682
Berry,AL,33.6623,-87.6079,35546
Reno,OH,39.3769,-81.3933,45750
Convoy,OH,40.9174,-84.705,45832
Morocco,IN,40.9446,-87.4502,47963
Clinton,MT,46.7718,-113.7169,59825
Mason,TN,35.4128,-89.5412,38049
Bethany,WV,40.2053,-80.5629,26032 26070
Eustace,TX,32.3076,-96.0138,75124
San Rafael,NM,35.101,-107.8899,87020 87051
Baileyton,AL,34.2609,-86.6083,35019
St. George,KS,39.1915,-96.4185,66535
Rolla,ND,48.8532,-99.6143,58367
Johnstonville,CA,40.3791,-120.584,96130
Moncure,NC,35.6239,-79.0769,27559
Hamlet,IN,41.3792,-86.5831,46532
West Union,WV,39.2963,-80.7751,26456
Enchanted Hills,IN,41.402,-85.6667,46732 46567
Morgantown,MS,31.5751,-91.3521,39120
Iraan,TX,30.9129,-101.9001,79744
Andrews,IN,40.8604,-85.6023,46702
Riner,VA,37.0676,-80.4405,24149
Los Olivos,CA,34.664,-120.117,93441
Peach Lake,NY,41.3693,-73.5785,10509 10560
Fort Totten,ND,47.9716,-98.9971,58335
Addison,WV,38.4782,-80.4082,26288
Hampton,AR,33.5347,-92.4667,71744
Glenville,WV,38.9379,-80.834,26351
Eagle Lake,WI,42.7014,-88.1291,53139
Woodville,MS,31.1029,-91.2992,39669
Oreana,IL,39.9379,-88.8684,62554
Boyce,LA,31.3907,-92.67,71409
Marion,MT,48.0858,-114.6711,59925 59920
Chase,PA,41.2801,-75.9649,18708
Plandome Heights,NY,40.8021,-73.7049,11030
Philpot,KY,37.7356,-87.0013,42303 42366
Roslyn Harbor,NY,40.8158,-73.6379,11576
Sharon,TN,36.2349,-88.8252,38255
McElhattan,PA,41.1543,-77.3522,17748 17745
Dixon,KY,37.5134,-87.6959,42409
Worthing,SD,43.33,-96.7683,57077
Ellerbe,NC,35.0718,-79.7595,28338
Elloree,SC,33.5301,-80.5712,29047
Carpendale,WV,39.6278,-78.7896,26753
Cairo,NE,41.0046,-98.6007,68824
Sturgeon,MO,39.2344,-92.2824,65284
Waynesburg,OH,40.6682,-81.2598,44688
Sabana,PR,18.4643,-66.3517,693
Franklin,ID,42.0124,-111.8036,83237
Cattaraugus,NY,42.33,-78.8671,14719
Rosedale,LA,30.4429,-91.4601,70757 70772
Apache,OK,34.8937,-98.3584,73006
Quebrada del Agua,PR,18.0378,-66.6847,624
Innovation,VA,38.7539,-77.5248,20110 20109
Rushmere,VA,37.0787,-76.6778,23430
Ellendale,ND,46.0043,-98.5254,58436
La Grange,MO,40.0471,-91.5024,63448
Wolcott,IN,40.7589,-87.042,47995
West Salem,OH,40.9696,-82.1082,44287
Avonmore,PA,40.5272,-79.4693,15618
Oran,MO,37.0855,-89.6534,63771
Polvadera,NM,34.202,-106.9172,87828
Halaula,HI,20.2233,-155.7739,96755
Williamsport,OH,39.5824,-83.1206,43164
Wakefield,KS,39.2164,-97.0187,67487
Bassett,VA,36.7615,-79.9866,24055
Broxton,GA,31.6248,-82.8877,31519
Vineyard Lake,MI,42.0868,-84.2102,49230
Pioche,NV,37.9519,-114.4434,89043
Sunnyside,GA,31.2406,-82.3411,31501
Aurora,OR,45.2284,-122.7573,97002
Miles,TX,31.6006,-100.1853,76861
Raymond,IL,39.3198,-89.5745,62560
Lakeview,MI,43.4434,-85.2738,48850
Vanceboro,NC,35.303,-77.1567,28586
Toppers,OK,35.9656,-95.3201,74467
Niederwald,TX,30.0038,-97.7532,78640
Oklahoma,PA,41.11,-78.7356,15801
Utica,IN,38.338,-85.6559,47130
Dresser,WI,45.3616,-92.6344,54009
Spencerville,MD,39.119,-76.9828,20868 20905
Kenwood,CA,38.4153,-122.5387,95452 95442
Wallace,ID,47.4736,-115.9227,83873
Wittenberg,WI,44.827,-89.1664,54499
Prewitt,NM,35.3682,-108.0748,87045
Sullivan,OH,41.028,-82.2212,44880
Mahinahina,HI,20.954,-156.6564,96761
Tombstone,AZ,31.7234,-110.0798,85638
Santa Ana Pueblo,NM,35.3495,-106.5202,87004 87043
Fisher Island,FL,25.7607,-80.1416,33109
Castle Hill,CA,37.8747,-122.0585,94595
Gilcrest,CO,40.2841,-104.782,80651 80623
Essex,IL,41.1819,-88.1926,60935
East Camden,AR,33.6084,-92.7443,71701
Tri-Lakes,IN,41.2507,-85.4433,46725
West Point,KY,37.9851,-85.9556,40177
Winona,TX,32.4928,-95.173,75792
Jimmerson Lake,IN,41.7076,-85.0633,46703 46737
Magnolia,NC,34.896,-78.0541,28453
Crocker,MO,37.948,-92.2676,65452
Lake Kathryn,FL,29.0072,-81.4906,32767
Pioneer,OH,41.6773,-84.5524,43554
Harmony,MN,43.554,-92.0075,55939
DeLand Southwest,FL,29.0078,-81.3113,32720
Beggs,OK,35.7768,-96.0282,74421 74047
Alto,CA,37.9056,-122.5186,94941
Cornish,ME,43.8005,-70.7994,4020
Lyndon,KS,38.612,-95.6844,66451
Wilson,AR,35.5661,-90.043,72395
Wooster,AR,35.1998,-92.4503,72058
Santa Anna,TX,31.7369,-99.3254,76878
Sully,IA,41.578,-92.8468,50251
Maysville,NC,34.907,-77.2324,28555
Netarts,OR,45.4356,-123.9344,97141 97143
Shirley,IN,39.891,-85.5799,47384
Buhl,MN,47.4994,-92.7691,55719 55713
Kootenai,ID,48.3118,-116.5172,83864 83840
Lapwai,ID,46.4034,-116.8041,83540
Road Runner,TX,33.483,-97.0849,76272
Andalusia,IL,41.4372,-90.7165,61232
Asotin,WA,46.3366,-117.0414,99402
Sebastian,TX,26.3454,-97.7964,78594
White Plains,KY,37.1707,-87.3801,42464
Crawford,TX,31.5382,-97.4465,76638
Bristol,FL,30.4255,-84.9773,32321
Lake Linden,MI,47.1939,-88.4054,49945
Cortland West,NY,42.5942,-76.2258,13045
Rocky Point,NC,34.4441,-77.8909,28457 28425
Cross Plains,TX,32.1271,-99.1658,76443
Rural Valley,PA,40.7991,-79.3149,16222 16249
Celeste,TX,33.2896,-96.1945,75423
Rison,AR,33.9599,-92.1936,71665
Enlow,PA,40.4523,-80.2317,15108 15126
Ossineke,MI,44.9072,-83.4287,49766
Bloomingburg,OH,39.6079,-83.3953,43106
Laurel,NE,42.4301,-97.0986,68745
Sloan,IA,42.2328,-96.2247,51055
Au Gres,MI,44.0432,-83.6934,48703
Schoeneck,PA,40.2453,-76.1766,17578 17517
Friedens,PA,40.0449,-79.0028,15541
Springer,NM,36.3623,-104.5997,87747
East Barre,VT,44.15,-72.4498,05649 05641
McCullom Lake,IL,42.368,-88.2965,60050
Bajandas,PR,18.1601,-65.7831,791
Lincoln Center,KS,39.043,-98.1468,67455
Medford,OK,36.8035,-97.7378,73759
State Line,MS,31.436,-88.4738,39362
Crawford,GA,33.8831,-83.1551,30630
Skyline Acres,OH,39.2282,-84.5661,45231
Hoboken,GA,31.1813,-82.1313,31542
Daisetta,TX,30.1135,-94.6426,77533
Campbellsburg,KY,38.522,-85.2195,40011
Mesa Verde,CA,33.5957,-114.7317,92225
Utica,NE,40.8953,-97.3455,68456
Egan,LA,30.246,-92.5135,70531
Sherburn,MN,43.6549,-94.7275,56171
Panaca,NV,37.7881,-114.4005,89042
Seville,FL,29.3364,-81.5066,32190
Arlington,GA,31.4383,-84.7253,39813
Norris Canyon,CA,37.7457,-121.9881,94583
White Haven,PA,41.0566,-75.7802,18661
Primghar,IA,43.0864,-95.6207,51245
Sulphur Rock,AR,35.7517,-91.5003,72579
Saucier,MS,30.6237,-89.1432,39574
Fair Haven,NY,43.3263,-76.7044,13156 13064
Albany,OH,39.2245,-82.1975,45710
Rock Springs,NM,35.6188,-108.8345,87375
Plantation,KY,38.2834,-85.5936,40242
Grantsville,MD,39.6969,-79.1528,21536
Verdi,NV,39.5142,-119.9772,89523 89439
Martin's Additions,MD,38.9796,-77.0693,20815
Hilldale,PA,41.2869,-75.836,18702 18705
Holgate,OH,41.2493,-84.1292,43527
Kaumakani,HI,21.9187,-159.624,96769 96747
West Cape May,NJ,38.9423,-74.9378,8204
Geraldine,AL,34.3579,-86.0037,35974
New Salem,PA,39.9037,-76.7912,17408 17371
Misericordia University,PA,41.346,-75.971,18612
Ellerslie,GA,32.6341,-84.7978,31807
Grand Meadow,MN,43.7062,-92.5701,55936
Aetna Estates,CO,39.7381,-104.6732,80018
Savoy,TX,33.5999,-96.3662,75479
Gainesville,MO,36.6063,-92.4245,65655
McAdenville,NC,35.2652,-81.0805,28101 28098
Lake Koshkonong,WI,42.8838,-88.9424,53538
Peletier,NC,34.727,-77.0758,28584
McConnellsburg,PA,39.932,-77.9958,17233
Hays,MT,48.0104,-108.6607,59527
Peña Pobre,PR,18.2174,-65.8221,718
Paincourtville,LA,29.9886,-91.0554,70390 70391
Jeffersonville,GA,32.6863,-83.3433,31044
Menard,TX,30.9185,-99.7837,76859
Bellaire,MI,44.9739,-85.2057,49615
Puget Island,WA,46.1743,-123.383,98612
Silver Grove,KY,39.0404,-84.3995,41076 41085
English,IN,38.3408,-86.4592,47118
Hustisford,WI,43.3441,-88.6031,53034
Ostrander,OH,40.269,-83.2075,43061
Harvard,NE,40.6201,-98.0961,68944
Rockford,OH,40.6912,-84.6497,45882
Kincora,VA,39.0383,-77.4357,20166
Ridgecrest,LA,31.6018,-91.5304,71334
Winfield,IA,41.1259,-91.4381,52659
Old Field,NY,40.9614,-73.1324,11733
Rocky Boy West,MT,48.2972,-109.9918,59521
Lobelville,TN,35.7508,-87.7958,37097
Rosebud,TX,31.0756,-96.9749,76570
Lake Victoria,MI,42.9168,-84.3749,48848
Spring Hill,PA,40.3704,-78.6691,15946
East Conemaugh,PA,40.3476,-78.8861,15909
Acalanes Ridge,CA,37.9046,-122.0786,94597
Harmony,RI,41.8964,-71.6052,02814 02829
Henefer,UT,41.0137,-111.4931,84033
Lavalette,WV,38.3224,-82.4479,25535
Lumber City,GA,31.933,-82.6828,31549
Upper Exeter,PA,41.407,-75.8503,18643
Terre Hill,PA,40.1592,-76.0508,17557 17581 17519
Mountain City,GA,34.9196,-83.3854,30562 30568 30525
North Perry,OH,41.8,-81.1241,44081
Cuba,IL,40.4936,-90.1933,61427
Flat Top Mountain,TN,35.3319,-85.2,37379
Merryville,LA,30.7571,-93.5246,70653
Mazeppa,MN,44.2737,-92.5403,55956
Sandoval,IL,38.6121,-89.1193,62882
Greene,ME,44.1898,-70.1418,4236
Norphlet,AR,33.3198,-92.6619,71730 71759
Kettleman City,CA,36.0089,-119.9629,93239
Vaughn,MT,47.5523,-111.5608,59404 59487 59403
Eden Valley,MN,45.3255,-94.5456,55329
Kenmare,ND,48.6729,-102.0721,58746
Galva,KS,38.3836,-97.5381,67443
Saybrook-on-the-Lake,OH,41.8669,-80.8791,44004
Nickerson,KS,38.1488,-98.0883,67561
Audubon Park,NJ,39.8969,-75.089,8106
Seabrook Beach,NH,42.885,-70.8234,3874
Lumpkin,GA,32.0487,-84.7981,31815
Luthersville,GA,33.2096,-84.7442,30251
Elsie,MI,43.0895,-84.3889,48831
Sugar Notch,PA,41.1939,-75.9312,18706
Vienna,NJ,40.8698,-74.881,07880 07840
Hillsboro,MS,32.4491,-89.4889,39074 39087
Peridot,AZ,33.3016,-110.4572,85542
Wenona,IL,41.0487,-89.0523,61377
Eagleville,TN,35.7391,-86.6528,37060
Beasley,TX,29.4952,-95.9154,77417
Ashland,IL,39.8886,-90.0078,62612
Log Cabin,TX,32.223,-96.0223,75148
Christiana,PA,39.9545,-75.997,17509
Leesburg,AL,34.1839,-85.775,35983
Spearville,KS,37.8481,-99.7548,67876
Thornport,OH,39.921,-82.4272,43076
Yale,OK,36.1151,-96.7011,74085
Newellton,LA,32.0724,-91.2392,71357
Palo Seco,PR,18.0093,-65.937,707
Gorman,TX,32.2136,-98.6721,76454
Zena,NY,42.0203,-74.085,12401 12498
Grand Ridge,FL,30.7083,-85.0207,32442
Valley Springs,SD,43.5824,-96.4656,57068
Collinwood,TN,35.1746,-87.7442,38450
Pembroke,VA,37.3219,-80.6365,24136
Kindred,ND,46.6494,-97.0169,58051
New Union,AL,34.1422,-86.2218,35956
Newhall,IA,41.9933,-91.9672,52315
Clay,KY,37.4763,-87.8202,42404
Roosevelt,NJ,40.2212,-74.473,8555
Reynolds,GA,32.5608,-84.0943,31076
Corcovado,PR,18.461,-66.7778,659
Batesville,TX,28.9552,-99.6237,78829
Stamping Ground,KY,38.2697,-84.6831,40379
Green Acres,ND,48.8381,-99.6901,58316
Forrest,IL,40.7511,-88.4096,61741
Greensburg,LA,30.83,-90.6698,70441
Tonasket,WA,48.7075,-119.4409,98855
Minturn,CO,39.5463,-106.3871,81649 81645
Altamont,KS,37.1875,-95.2898,67330
Kingston,GA,34.2319,-84.9444,30145
Beckemeyer,IL,38.6058,-89.4321,62219
Burgin,KY,37.7543,-84.7632,40330 40310
Arapahoe,NE,40.3052,-99.898,68922
Crivitz,WI,45.2337,-88.0067,54114
Blue Ridge,AZ,34.6407,-111.1073,86024
Dayton,WY,44.8733,-107.2624,82836
Blowing Rock,NC,36.1298,-81.6706,28605
Southwest City,MO,36.5205,-94.6103,64863
Texhoma,OK,36.5054,-101.7872,73949
Salineville,OH,40.6207,-80.8345,43945
Gladbrook,IA,42.1861,-92.7151,50635
Quebrada Prieta,PR,18.2943,-65.9037,729
Albany,LA,30.4993,-90.5839,70711
Aurelia,IA,42.7131,-95.4368,51005
Waterloo,NE,41.2856,-96.285,68069
Clark Fork,ID,48.1472,-116.1768,83811
Vandiver,AL,33.4601,-86.5247,35147 35176
Belview,VA,37.1688,-80.511,24141 24073
Truesdale,MO,38.8124,-91.122,63380
Gibson,GA,33.2334,-82.5959,30810
Tuscola,TX,32.2115,-99.7983,79562
Fredericksburg,IA,42.9648,-92.1965,50630
Mapleton,IA,42.1673,-95.7909,51034
Jarratt,VA,36.816,-77.4689,23867
Remington,VA,38.5346,-77.8083,22734
Alcester,SD,43.0278,-96.6268,57001
Goshen,KY,38.4026,-85.5823,40026
Hooper,NE,41.6116,-96.5487,68031
Curtisville,PA,40.6497,-79.8492,15084 15032
Otisville,MI,43.1661,-83.5247,48463
Hilbert,WI,44.1415,-88.1611,54129
Cooleemee,NC,35.8125,-80.5563,27028 27014
Britton,SD,45.7924,-97.7529,57430
Medley,FL,25.8647,-80.3516,33178 33166 33198
Franklin Grove,IL,41.8408,-89.3005,61031
Maud,TX,33.3299,-94.3461,75567
Keysville,VA,37.039,-78.4804,23947
Woods Hole,MA,41.5303,-70.6614,02543 02540
Chisholm,ME,44.4916,-70.1923,4239
Empire,LA,29.4133,-89.6052,70041 70050
Maywood Park,OR,45.5524,-122.5617,97220
Borden,IN,38.4699,-85.9491,47106
Beech Mountain,NC,36.2104,-81.8875,28604 28691
Victor,IA,41.7306,-92.2949,52347
Hickory,PA,40.2957,-80.3052,15057 15340
Motley,VA,37.0657,-79.3474,24563 24557
Norvelt,PA,40.205,-79.497,15674 15666
Porter Heights,TX,30.1501,-95.3217,77365
Eulonia,GA,31.5254,-81.432,31331
Mounds,IL,37.1145,-89.2023,62964
Port Orford,OR,42.7497,-124.4973,97465
Laurel Hill,NC,34.8102,-79.546,28351
Seelyville,IN,39.4936,-87.2667,47803 47878
Rockwell,IA,42.98,-93.1872,50469
Magazine,AR,35.1534,-93.8078,72943
Buckhead Ridge,FL,27.1331,-80.8868,34974
Piney View,WV,37.835,-81.1275,25801 25906
Indian Hills,CO,39.6294,-105.2509,80454
Greenfields,PA,40.3627,-75.9565,19601
Fruitdale,CA,37.3116,-121.9357,95128
Ouray,CO,38.0276,-107.6734,81427
Pelion,SC,33.775,-81.2502,29123
Goodfield,IL,40.6266,-89.2688,61742
Enderlin,ND,46.6215,-97.5956,58027
Manila,CA,40.8515,-124.163,95521
Killdeer,ND,47.3689,-102.7472,58640
Atkins,VA,36.8659,-81.4045,24311
Republic,WA,48.6483,-118.7333,99166
McClure,PA,40.7078,-77.3107,17841
Astoria,IL,40.2279,-90.3565,61501
Maricopa,CA,35.0516,-119.4058,93252
Indian Lake Estates,FL,27.7988,-81.3563,33898 33855
Opal,VA,38.6201,-77.8049,22712 20186 20187
Blacklake,CA,35.0497,-120.5387,93444
Bass Lake,IN,41.2304,-86.5845,46534
Hopland,CA,38.9691,-123.1173,95449
Belmont,WV,39.3787,-81.2634,26170 26134
Doniphan,NE,40.7742,-98.3708,68832
Rolling Hills,KY,38.2825,-85.5784,40242
Keys,OK,35.8022,-94.9606,74451
Houston,MN,43.7583,-91.5706,55943
Arthurdale,WV,39.4953,-79.8168,26547 26520
